PV_ATCC8482_00877	435590.BVU_0844	100	521	100	100	0.0	1102
PV_ATCC8482_00878	435590.BVU_0845	99.7	297	87.4	100	7.45e-218	593
PV_ATCC8482_00879	435590.BVU_0846	100	516	100	100	0.0	998
PV_ATCC8482_00880	435590.BVU_0847	100	188	100	100	6.34e-140	385
PV_ATCC8482_00881	435590.BVU_0848	100	307	100	100	2.57e-221	600
PV_ATCC8482_00882	435590.BVU_0849	100	377	94.7	100	1.55e-281	759
PV_ATCC8482_00883	435590.BVU_0850	100	466	100	100	0.0	941
PV_ATCC8482_00884	435590.BVU_0851	100	795	100	100	0.0	1588
PV_ATCC8482_00885	435590.BVU_0852	100	192	93.2	100	8.18e-144	395
PV_ATCC8482_00886	435590.BVU_0853	100	116	100	100	1.07e-85	242
PV_ATCC8482_00887	435590.BVU_0854	100	334	100	100	5.52e-241	652
PV_ATCC8482_00890	435590.BVU_0857	100	330	100	100	2.09e-243	658
PV_ATCC8482_00891	435590.BVU_0858	100	446	100	100	0.0	883
PV_ATCC8482_00892	435590.BVU_0859	100	134	100	100	9.64e-93	261
PV_ATCC8482_00893	435590.BVU_0860	100	212	100	100	1.58e-154	424
PV_ATCC8482_00894	435590.BVU_0861	100	230	100	99.6	5.09e-176	479
PV_ATCC8482_00895	435590.BVU_0862	100	161	100	100	3.53e-117	325
PV_ATCC8482_00896	435590.BVU_0863	100	278	100	100	8.81e-203	551
PV_ATCC8482_00897	435590.BVU_0864	100	350	100	100	2.62e-263	710
PV_ATCC8482_00898	435590.BVU_0865	100	465	100	100	0.0	955
PV_ATCC8482_00899	435590.BVU_0866	100	243	100	100	1.77e-180	492
PV_ATCC8482_00900	435590.BVU_0867	99.8	584	66.4	97.3	0.0	1128
PV_ATCC8482_00901	435590.BVU_0869	100	171	100	100	2.49e-106	298
PV_ATCC8482_00902	435590.BVU_0870	100	167	100	100	4.56e-91	259
PV_ATCC8482_00903	435590.BVU_0871	100	281	100	100	8.87e-209	566
PV_ATCC8482_00904	435590.BVU_0872	100	290	100	100	8.58e-216	585
PV_ATCC8482_00905	435590.BVU_0873	100	412	100	100	4.06e-287	776
PV_ATCC8482_00906	435590.BVU_0874	100	111	100	100	1.18e-73	211
PV_ATCC8482_00907	435590.BVU_0875	100	212	100	100	2.44e-158	433
PV_ATCC8482_00908	435590.BVU_0876	100	487	100	100	0.0	941
PV_ATCC8482_00909	435590.BVU_0877	100	140	100	100	1.51e-101	284
PV_ATCC8482_00910	435590.BVU_0878	100	313	100	100	1.27e-224	609
PV_ATCC8482_00911	435590.BVU_0879	100	558	100	100	0.0	946
PV_ATCC8482_00912	435590.BVU_0880	100	355	100	100	7.37e-252	682
PV_ATCC8482_00913	435590.BVU_0881	100	512	100	100	0.0	999
PV_ATCC8482_00915	435590.BVU_0882	100	680	100	100	0.0	1312
PV_ATCC8482_00916	435590.BVU_0883	100	478	100	100	0.0	932
PV_ATCC8482_00917	435590.BVU_0884	100	341	100	100	7.94e-249	673
PV_ATCC8482_00918	435590.BVU_0885	100	276	100	100	2.25e-204	555
PV_ATCC8482_00919	435590.BVU_0886	100	601	100	100	0.0	1204
PV_ATCC8482_00920	435590.BVU_0887	100	366	100	100	3.51e-276	744
PV_ATCC8482_00921	435590.BVU_0888	100	265	100	100	1.93e-204	554
PV_ATCC8482_00922	435590.BVU_0889	100	338	100	100	1.45e-263	710
PV_ATCC8482_00923	435590.BVU_0890	100	371	100	100	1.39e-280	756
PV_ATCC8482_00924	435590.BVU_0891	100	420	100	99.5	2.84e-319	858
PV_ATCC8482_00925	435590.BVU_0892	100	248	100	95.8	1.13e-188	513
PV_ATCC8482_00926	435590.BVU_0893	100	830	100	100	0.0	1620
PV_ATCC8482_00927	435590.BVU_0894	100	231	100	100	5.95e-173	472
PV_ATCC8482_00928	435590.BVU_0895	100	161	100	100	1.62e-122	338
PV_ATCC8482_00929	435590.BVU_0896	100	89	100	100	4.31e-59	172
PV_ATCC8482_00930	435590.BVU_0897	100	99	100	100	9.53e-72	205
PV_ATCC8482_00931	435590.BVU_0898	100	81	100	100	2.33e-57	167
PV_ATCC8482_00932	435590.BVU_0899	100	704	100	99.0	0.0	1403
PV_ATCC8482_00933	435590.BVU_0900	100	367	100	100	2.11e-273	737
PV_ATCC8482_00934	435590.BVU_0901	100	348	100	100	6.60e-256	691
PV_ATCC8482_00935	435590.BVU_0902	100	208	91.6	100	3.73e-156	428
PV_ATCC8482_00936	435590.BVU_0035	100	169	100	100	3.22e-126	348
PV_ATCC8482_00937	435590.BVU_0369	100	537	100	100	0.0	1022
PV_ATCC8482_00938	435590.BVU_0905	100	356	100	100	3.84e-259	700
PV_ATCC8482_00939	435590.BVU_0907	100	486	100	100	0.0	896
PV_ATCC8482_00940	435590.BVU_0908	100	189	100	100	1.10e-145	399
PV_ATCC8482_00941	435590.BVU_0909	100	201	100	100	9.60e-146	400
PV_ATCC8482_00942	435590.BVU_0910	100	119	100	100	2.22e-84	239
PV_ATCC8482_00943	435590.BVU_0911	100	150	100	100	4.57e-110	306
PV_ATCC8482_00944	435590.BVU_0912	100	364	100	100	6.24e-269	726
PV_ATCC8482_00945	435590.BVU_0913	100	305	100	100	1.02e-235	637
PV_ATCC8482_00946	435590.BVU_0914	100	145	100	100	1.14e-103	290
PV_ATCC8482_00947	435590.BVU_0915	100	91	100	100	6.51e-64	185
PV_ATCC8482_00949	435590.BVU_0916	100	114	100	100	4.39e-84	238
PV_ATCC8482_00950	435590.BVU_0917	100	97	100	58.8	1.92e-73	212
PV_ATCC8482_00951	435590.BVU_0918	100	147	100	100	4.05e-89	253
PV_ATCC8482_00952	435590.BVU_0919	100	72	100	100	4.34e-49	146
PV_ATCC8482_00954	435590.BVU_0920	100	94	100	100	1.76e-67	194
PV_ATCC8482_00955	435590.BVU_0921	100	182	98.9	100	4.18e-138	380
PV_ATCC8482_00956	435590.BVU_0922	100	687	100	100	0.0	1368
PV_ATCC8482_00957	435590.BVU_0923	100	288	100	100	1.73e-214	582
PV_ATCC8482_00958	435590.BVU_0924	100	315	100	100	2.50e-232	629
PV_ATCC8482_00959	435590.BVU_0925	100	529	100	100	0.0	1050
PV_ATCC8482_00960	435590.BVU_0926	100	265	100	100	2.96e-199	541
PV_ATCC8482_00962	435590.BVU_0928	100	806	100	100	0.0	1625
PV_ATCC8482_00963	435590.BVU_0929	100	173	100	100	7.12e-107	300
PV_ATCC8482_00964	435590.BVU_0930	100	257	100	100	3.67e-180	492
PV_ATCC8482_00965	435590.BVU_0931	100	207	100	100	1.11e-147	406
PV_ATCC8482_00966	435590.BVU_0932	100	323	100	100	2.27e-223	607
PV_ATCC8482_00967	435590.BVU_0933	100	151	100	100	5.33e-114	316
PV_ATCC8482_00969	435590.BVU_0935	100	143	100	100	2.13e-98	276
PV_ATCC8482_00974	435590.BVU_0939	100	145	100	100	1.55e-101	284
PV_ATCC8482_00975	435590.BVU_0940	100	384	100	100	2.22e-279	754
PV_ATCC8482_00976	435590.BVU_0941	100	186	100	100	1.10e-139	384
PV_ATCC8482_00979	435590.BVU_0943	100	353	100	100	1.83e-260	703
PV_ATCC8482_00980	435590.BVU_0944	100	182	100	100	2.70e-129	357
PV_ATCC8482_00981	435590.BVU_0945	100	317	100	100	7.18e-233	630
PV_ATCC8482_00982	435590.BVU_0946	100	1133	99.3	100	0.0	2280
PV_ATCC8482_00983	435590.BVU_0947	100	637	100	100	0.0	1352
PV_ATCC8482_00984	435590.BVU_0948	100	450	100	100	0.0	911
PV_ATCC8482_00985	435590.BVU_0949	100	969	100	100	0.0	1951
PV_ATCC8482_00986	435590.BVU_0950	100	548	100	100	0.0	1115
PV_ATCC8482_00987	435590.BVU_0951	100	604	100	100	0.0	1276
PV_ATCC8482_00988	435590.BVU_0952	100	92	100	100	2.96e-65	188
PV_ATCC8482_00989	435590.BVU_0953	100	244	100	100	1.19e-174	477
PV_ATCC8482_00990	435590.BVU_0954	100	80	100	100	4.39e-57	167
PV_ATCC8482_00991	435590.BVU_0955	100	279	98.6	100	1.61e-211	573
PV_ATCC8482_00994	435590.BVU_0957	100	45	33.3	100	1.00e-29	99.4
PV_ATCC8482_00995	435590.BVU_0959	100	1031	100	100	0.0	2053
PV_ATCC8482_00996	435590.BVU_0960	100	545	100	100	0.0	1105
PV_ATCC8482_00997	435590.BVU_0961	100	134	100	100	5.12e-63	186
PV_ATCC8482_00998	435590.BVU_0962	100	451	100	100	1.88e-119	353
PV_ATCC8482_00999	435590.BVU_0963	100	1153	100	100	0.0	2339
PV_ATCC8482_01000	435590.BVU_0964	100	106	100	100	1.26e-77	221
PV_ATCC8482_01001	435590.BVU_0965	100	534	100	100	0.0	1061
PV_ATCC8482_01002	435590.BVU_0966	100	316	100	93.8	6.45e-236	639
PV_ATCC8482_01003	435590.BVU_0967	100	180	100	100	3.69e-126	349
PV_ATCC8482_01004	435590.BVU_0969	100	315	100	100	8.13e-238	643
PV_ATCC8482_01005	435590.BVU_0970	100	81	100	100	5.72e-58	169
PV_ATCC8482_01006	435590.BVU_0971	100	506	100	97.5	0.0	1046
PV_ATCC8482_01007	435590.BVU_0972	100	265	100	100	1.62e-187	511
PV_ATCC8482_01008	435590.BVU_0973	100	1378	100	100	0.0	2754
PV_ATCC8482_01009	435590.BVU_0974	100	600	100	100	0.0	1182
PV_ATCC8482_01010	435590.BVU_0975	100	210	100	97.2	7.15e-156	427
PV_ATCC8482_01011	435590.BVU_0976	100	535	100	100	0.0	1078
PV_ATCC8482_01012	435590.BVU_0977	100	219	100	100	3.58e-159	436
PV_ATCC8482_01013	435590.BVU_0978	100	334	100	100	4.46e-256	691
PV_ATCC8482_01014	435590.BVU_0979	100	615	100	100	0.0	1230
PV_ATCC8482_01016	435590.BVU_0981	100	396	100	100	6.02e-290	781
PV_ATCC8482_01017	435590.BVU_0982	100	317	100	100	1.41e-239	647
PV_ATCC8482_01018	435590.BVU_0975	100	44	47.3	20.4	8.67e-23	84.7
PV_ATCC8482_01019	435590.BVU_0976	100	535	100	100	0.0	1078
PV_ATCC8482_01020	435590.BVU_0977	100	219	100	100	3.58e-159	436
PV_ATCC8482_01021	435590.BVU_0978	100	334	100	100	4.46e-256	691
PV_ATCC8482_01022	435590.BVU_0979	100	615	100	100	0.0	1230
PV_ATCC8482_01024	435590.BVU_0981	100	396	100	100	6.02e-290	781
PV_ATCC8482_01025	435590.BVU_0982	100	317	100	100	1.41e-239	647
PV_ATCC8482_01026	435590.BVU_0990	100	354	100	100	5.08e-263	710
PV_ATCC8482_01027	435590.BVU_0991	100	995	100	100	0.0	1870
PV_ATCC8482_01028	435590.BVU_0992	100	695	100	100	0.0	1394
PV_ATCC8482_01029	435590.BVU_0993	100	359	100	100	7.51e-263	710
PV_ATCC8482_01030	435590.BVU_0994	100	297	100	100	3.48e-214	582
PV_ATCC8482_01031	435590.BVU_0995	100	225	100	100	4.71e-167	456
PV_ATCC8482_01032	435590.BVU_0996	100	90	100	100	6.10e-55	162
PV_ATCC8482_01033	435590.BVU_0997	100	1109	99.6	100	0.0	2313
PV_ATCC8482_01034	435590.BVU_0998	100	156	100	100	8.08e-107	298
PV_ATCC8482_01035	435590.BVU_0999	100	338	100	96.3	6.25e-259	699
PV_ATCC8482_01036	435590.BVU_1000	100	520	100	100	0.0	1055
PV_ATCC8482_01037	435590.BVU_1001	100	659	100	100	0.0	1370
PV_ATCC8482_01038	435590.BVU_1002	100	511	100	100	0.0	1078
PV_ATCC8482_01039	435590.BVU_1003	100	1408	100	100	0.0	2674
PV_ATCC8482_01040	435590.BVU_1004	100	642	100	99.2	0.0	1342
PV_ATCC8482_01041	435590.BVU_1005	100	1069	100	100	0.0	2156
PV_ATCC8482_01042	435590.BVU_1006	100	583	100	100	0.0	1203
PV_ATCC8482_01043	435590.BVU_1007	100	592	100	100	0.0	1170
PV_ATCC8482_01044	435590.BVU_1008	100	627	100	100	0.0	1310
PV_ATCC8482_01045	435590.BVU_1009	100	493	100	100	0.0	987
PV_ATCC8482_01046	435590.BVU_1010	100	510	100	97.5	0.0	1003
PV_ATCC8482_01047	435590.BVU_1011	100	242	100	100	3.05e-176	481
PV_ATCC8482_01048	435590.BVU_1012	100	409	100	100	2.92e-299	806
PV_ATCC8482_01049	435590.BVU_1013	100	83	100	100	7.46e-55	161
PV_ATCC8482_01050	435590.BVU_1014	100	294	100	100	2.20e-220	597
PV_ATCC8482_01051	435590.BVU_1015	100	356	100	100	3.34e-269	726
PV_ATCC8482_01052	435590.BVU_1016	100	145	100	100	4.63e-103	288
PV_ATCC8482_01053	435590.BVU_1017	100	147	100	100	4.98e-108	301
PV_ATCC8482_01054	435590.BVU_1018	100	576	100	100	0.0	1161
PV_ATCC8482_01055	435590.BVU_1019	100	85	100	100	3.00e-55	162
PV_ATCC8482_01056	435590.BVU_1020	100	396	100	100	4.74e-287	774
PV_ATCC8482_01057	435590.BVU_1021	100	285	89.9	100	7.60e-209	568
PV_ATCC8482_01058	435590.BVU_1022	100	284	100	100	1.73e-212	576
PV_ATCC8482_01059	435590.BVU_1023	100	230	100	100	5.28e-171	467
PV_ATCC8482_01060	435590.BVU_1024	100	208	98.6	100	1.30e-145	401
PV_ATCC8482_01061	435590.BVU_1025	100	180	100	100	1.29e-126	350
PV_ATCC8482_01062	435590.BVU_1026	100	126	100	100	3.45e-89	251
PV_ATCC8482_01063	435590.BVU_1027	100	94	100	100	1.70e-65	189
PV_ATCC8482_01064	435590.BVU_1028	100	394	100	100	7.72e-301	809
PV_ATCC8482_01065	435590.BVU_1029	100	397	100	100	4.27e-295	795
PV_ATCC8482_01066	435590.BVU_1030	100	1284	100	100	0.0	2496
PV_ATCC8482_01067	435590.BVU_1031	100	496	100	100	0.0	1012
PV_ATCC8482_01068	435590.BVU_1032	100	554	100	100	0.0	1101
PV_ATCC8482_01069	435590.BVU_1033	100	431	100	100	0.0	870
PV_ATCC8482_01070	435590.BVU_1034	100	191	100	100	5.18e-136	375
PV_ATCC8482_01071	435590.BVU_1035	100	807	100	100	0.0	1625
PV_ATCC8482_01073	435590.BVU_1036	100	273	100	100	4.86e-193	526
PV_ATCC8482_01074	435590.BVU_1037	100	269	100	100	9.91e-200	543
PV_ATCC8482_01075	435590.BVU_1038	100	640	100	100	0.0	1252
PV_ATCC8482_01076	435590.BVU_1039	100	512	100	100	0.0	1043
PV_ATCC8482_01077	435590.BVU_1040	100	336	100	100	2.55e-247	669
PV_ATCC8482_01078	435590.BVU_0973	43.4	332	99.1	24.1	3.07e-80	262
PV_ATCC8482_01079	435590.BVU_0973	25.3	1047	96.0	73.1	1.44e-90	314
PV_ATCC8482_01080	435590.BVU_1043	100	1055	100	100	0.0	2139
PV_ATCC8482_01081	435590.BVU_1044	100	682	100	100	0.0	1404
PV_ATCC8482_01082	435590.BVU_1045	100	478	100	100	0.0	1019
PV_ATCC8482_01083	435590.BVU_1046	100	461	100	100	0.0	991
PV_ATCC8482_01084	435590.BVU_1047	100	691	100	100	0.0	1413
PV_ATCC8482_01085	435590.BVU_1048	100	517	100	100	0.0	1085
PV_ATCC8482_01086	435590.BVU_1049	100	308	100	100	3.78e-219	595
PV_ATCC8482_01087	435590.BVU_1050	100	421	100	100	3.09e-307	827
PV_ATCC8482_01088	435590.BVU_1051	100	78	100	100	2.71e-48	144
PV_ATCC8482_01089	435590.BVU_1052	100	192	100	100	2.03e-138	381
PV_ATCC8482_01090	435590.BVU_1053	100	181	100	100	2.50e-129	357
PV_ATCC8482_01091	435590.BVU_1054	100	1012	100	100	0.0	2024
PV_ATCC8482_01092	435590.BVU_1055	100	563	99.3	100	0.0	1147
PV_ATCC8482_01093	435590.BVU_1056	100	169	100	100	5.77e-120	333
PV_ATCC8482_01094	435590.BVU_1057	100	267	100	100	4.52e-195	531
PV_ATCC8482_01095	435590.BVU_1058	100	883	99.9	100	0.0	1802
PV_ATCC8482_01096	435590.BVU_1059	100	321	100	100	3.72e-237	642
PV_ATCC8482_01098	435590.BVU_1060	100	341	100	100	3.27e-257	694
PV_ATCC8482_01099	435590.BVU_1061	100	343	100	100	1.82e-255	690
PV_ATCC8482_01100	435590.BVU_1062	100	307	100	100	1.20e-235	637
PV_ATCC8482_01101	435590.BVU_1063	100	368	100	100	2.06e-285	768
PV_ATCC8482_01102	435590.BVU_1064	100	214	89.9	100	8.52e-164	448
PV_ATCC8482_01103	435590.BVU_1065	100	250	100	100	2.63e-190	517
PV_ATCC8482_01104	435590.BVU_1066	100	299	100	100	1.56e-227	615
PV_ATCC8482_01105	435590.BVU_1067	100	303	100	100	7.74e-230	622
PV_ATCC8482_01106	435590.BVU_1068	100	297	100	100	1.33e-227	615
PV_ATCC8482_01107	435590.BVU_1069	100	392	100	100	1.47e-288	778
PV_ATCC8482_01108	435590.BVU_1071	99.7	304	100	98.1	3.26e-233	630
PV_ATCC8482_01109	435590.BVU_1072	100	612	100	100	0.0	1167
PV_ATCC8482_01111	435590.BVU_1074	100	329	100	100	4.95e-246	665
PV_ATCC8482_01112	435590.BVU_1075	100	675	100	99.0	0.0	1338
PV_ATCC8482_01113	435590.BVU_1076	100	315	98.1	100	1.11e-232	630
PV_ATCC8482_01114	435590.BVU_1077	100	124	100	100	3.20e-75	216
PV_ATCC8482_01115	435590.BVU_1078	100	574	100	100	0.0	1149
PV_ATCC8482_01116	435590.BVU_1079	100	608	100	100	0.0	1206
PV_ATCC8482_01117	435590.BVU_1080	100	208	100	100	2.65e-160	438
PV_ATCC8482_01118	435590.BVU_1081	100	606	100	100	0.0	1196
PV_ATCC8482_01120	435590.BVU_1082	100	1028	100	100	0.0	2054
PV_ATCC8482_01121	435590.BVU_1083	100	516	100	100	0.0	1050
PV_ATCC8482_01122	435590.BVU_1084	100	420	100	100	5.53e-305	822
PV_ATCC8482_01123	435590.BVU_1085	100	329	100	100	2.86e-245	663
PV_ATCC8482_01124	435590.BVU_1086	100	283	100	100	4.16e-125	355
PV_ATCC8482_01125	435590.BVU_1087	100	178	100	100	1.91e-127	352
PV_ATCC8482_01126	435590.BVU_1088	100	147	100	100	9.29e-104	290
PV_ATCC8482_01127	435590.BVU_1089	100	348	100	100	5.97e-268	722
PV_ATCC8482_01128	435590.BVU_1090	100	300	95.8	100	2.13e-213	580
PV_ATCC8482_01129	435590.BVU_1091	100	715	100	100	0.0	1396
PV_ATCC8482_01131	435590.BVU_1092	100	302	100	100	1.55e-224	608
PV_ATCC8482_01134	435590.BVU_1093	100	482	100	100	0.0	884
PV_ATCC8482_01135	435590.BVU_1094	100	737	100	100	0.0	1527
PV_ATCC8482_01136	435590.BVU_1095	100	422	100	100	2.46e-309	833
PV_ATCC8482_01137	435590.BVU_1096	100	301	100	100	1.12e-212	578
PV_ATCC8482_01138	435590.BVU_1097	100	155	100	100	9.86e-112	311
PV_ATCC8482_01139	435590.BVU_1098	100	227	100	100	1.25e-172	471
PV_ATCC8482_01140	435590.BVU_1099	100	1002	100	100	0.0	1963
PV_ATCC8482_01141	435590.BVU_1100	100	165	100	100	9.66e-117	324
PV_ATCC8482_01143	435590.BVU_1101	100	301	100	100	3.53e-225	610
PV_ATCC8482_01144	435590.BVU_1102	100	255	100	100	1.11e-189	516
PV_ATCC8482_01145	435590.BVU_1103	100	1134	100	100	0.0	2307
PV_ATCC8482_01146	435590.BVU_1104	100	203	100	100	1.22e-158	433
PV_ATCC8482_01147	435590.BVU_1105	100	390	100	100	1.74e-295	795
PV_ATCC8482_01148	435590.BVU_1106	100	267	100	100	2.33e-197	536
PV_ATCC8482_01149	435590.BVU_1107	100	280	100	100	3.24e-215	583
PV_ATCC8482_01150	435590.BVU_1108	100	466	100	100	0.0	929
PV_ATCC8482_01151	435590.BVU_1109	100	446	100	100	0.0	881
PV_ATCC8482_01152	435590.BVU_1110	100	137	100	100	1.85e-96	271
PV_ATCC8482_01153	435590.BVU_1111	100	136	100	99.3	8.15e-93	261
PV_ATCC8482_01154	435590.BVU_1112	100	186	100	100	1.67e-125	348
PV_ATCC8482_01155	435590.BVU_1113	100	526	100	100	0.0	1014
PV_ATCC8482_01156	435590.BVU_1114	100	574	99.8	100	0.0	1166
PV_ATCC8482_01157	435590.BVU_1115	100	451	100	100	0.0	947
PV_ATCC8482_01158	435590.BVU_1116	100	713	100	100	0.0	1501
PV_ATCC8482_01159	435590.BVU_1118	100	770	100	100	0.0	1587
PV_ATCC8482_01160	435590.BVU_1119	100	679	100	100	0.0	1375
PV_ATCC8482_01161	435590.BVU_1120	100	1111	100	100	0.0	2234
PV_ATCC8482_01163	435590.BVU_1121	100	747	100	100	0.0	1564
PV_ATCC8482_01164	435590.BVU_1122	100	801	100	100	0.0	1658
PV_ATCC8482_01165	435590.BVU_1123	100	800	100	100	0.0	1684
PV_ATCC8482_01166	435590.BVU_1124	100	907	100	100	0.0	1871
PV_ATCC8482_01167	435590.BVU_1125	100	754	100	100	0.0	1551
PV_ATCC8482_01168	435590.BVU_1126	100	336	100	100	2.66e-249	674
PV_ATCC8482_01169	435590.BVU_1127	100	559	100	100	0.0	1174
PV_ATCC8482_01170	435590.BVU_1128	100	1009	100	100	0.0	2045
PV_ATCC8482_01171	435590.BVU_3461	71.4	199	100	33.7	2.33e-97	291
PV_ATCC8482_01172	435590.BVU_1130	100	203	100	100	9.10e-136	375
PV_ATCC8482_01173	435590.BVU_1129	100	811	100	100	0.0	1686
PV_ATCC8482_01174	435590.BVU_1133	100	1014	100	100	0.0	2043
PV_ATCC8482_01175	435590.BVU_1134	100	539	100	100	0.0	1131
PV_ATCC8482_01176	435590.BVU_1135	100	1116	99.8	100	0.0	2249
PV_ATCC8482_01177	435590.BVU_1136	100	1328	100	100	0.0	2564
PV_ATCC8482_01178	435590.BVU_1137	100	192	100	100	2.57e-141	389
PV_ATCC8482_01179	435590.BVU_1138	100	89	100	100	8.00e-64	184
PV_ATCC8482_01180	435590.BVU_1139	100	560	100	100	0.0	1007
PV_ATCC8482_01182	435590.BVU_1140	100	258	100	100	1.30e-194	529
PV_ATCC8482_01183	435590.BVU_1141	100	690	100	100	0.0	1398
PV_ATCC8482_01184	435590.BVU_1142	100	76	45.2	100	6.29e-49	150
PV_ATCC8482_01185	435590.BVU_1143	100	178	100	100	9.85e-130	358
PV_ATCC8482_01186	435590.BVU_1144	100	772	100	100	0.0	1532
PV_ATCC8482_01187	435590.BVU_1145	100	330	100	100	2.09e-243	658
PV_ATCC8482_01189	435590.BVU_1146	100	193	100	100	3.94e-141	388
PV_ATCC8482_01190	435590.BVU_1147	100	175	100	100	1.03e-134	370
PV_ATCC8482_01191	435590.BVU_1148	100	298	100	100	1.37e-216	588
PV_ATCC8482_01192	435590.BVU_1149	100	944	100	100	0.0	1937
PV_ATCC8482_01194	435590.BVU_1150	100	1327	100	100	0.0	2593
PV_ATCC8482_01195	435590.BVU_1151	100	812	100	100	0.0	1660
PV_ATCC8482_01196	435590.BVU_1152	100	1017	100	100	0.0	2073
PV_ATCC8482_01197	435590.BVU_1153	100	593	100	100	0.0	1237
PV_ATCC8482_01198	435590.BVU_1154	100	1074	100	100	0.0	2206
PV_ATCC8482_01199	435590.BVU_1155	100	195	100	100	2.28e-141	389
PV_ATCC8482_01200	435590.BVU_1156	100	336	100	100	1.42e-244	662
PV_ATCC8482_01201	435590.BVU_1157	100	1175	100	100	0.0	2368
PV_ATCC8482_01202	435590.BVU_1158	100	640	100	100	0.0	1350
PV_ATCC8482_01203	435590.BVU_1159	100	473	100	100	0.0	985
PV_ATCC8482_01204	435590.BVU_1160	100	508	100	100	0.0	1088
PV_ATCC8482_01205	435590.BVU_1161	100	530	100	100	0.0	1037
PV_ATCC8482_01206	435590.BVU_1162	100	864	100	100	0.0	1752
PV_ATCC8482_01207	435590.BVU_1163	100	497	100	100	0.0	993
PV_ATCC8482_01208	435590.BVU_1164	100	116	100	100	8.47e-74	212
PV_ATCC8482_01209	435590.BVU_1165	100	456	100	100	0.0	905
PV_ATCC8482_01210	435590.BVU_1166	100	133	100	100	3.00e-100	280
PV_ATCC8482_01211	435590.BVU_1167	100	78	100	100	3.02e-54	159
PV_ATCC8482_01212	435590.BVU_1168	99.7	288	100	96.6	8.48e-222	600
PV_ATCC8482_01213	435590.BVU_1169	100	289	100	100	1.23e-194	531
PV_ATCC8482_01214	435590.BVU_1170	100	81	100	100	1.35e-56	166
PV_ATCC8482_01215	435590.BVU_1171	100	266	100	100	5.03e-187	510
PV_ATCC8482_01216	435590.BVU_1172	100	235	100	100	2.32e-172	471
PV_ATCC8482_01217	435590.BVU_1173	100	351	100	100	3.85e-261	705
PV_ATCC8482_01218	435590.BVU_1174	100	148	100	100	2.56e-106	296
PV_ATCC8482_01219	435590.BVU_1175	100	286	100	100	6.96e-204	555
PV_ATCC8482_01220	435590.BVU_1176	100	190	100	100	2.12e-139	384
PV_ATCC8482_01221	435590.BVU_1177	100	122	100	100	8.27e-86	243
PV_ATCC8482_01222	435590.BVU_1178	100	564	100	98.1	0.0	1087
PV_ATCC8482_01224	435590.BVU_0369	100	537	100	100	0.0	1022
PV_ATCC8482_01225	435590.BVU_0035	100	169	100	100	3.22e-126	348
PV_ATCC8482_01227	435590.BVU_1181	100	380	100	100	5.13e-292	785
PV_ATCC8482_01228	435590.BVU_1182	100	212	100	85.8	1.37e-154	425
PV_ATCC8482_01229	435590.BVU_1183	100	458	100	100	0.0	870
PV_ATCC8482_01230	435590.BVU_1184	100	430	100	100	3.38e-311	838
PV_ATCC8482_01231	435590.BVU_1185	100	195	100	100	1.87e-140	387
PV_ATCC8482_01232	435590.BVU_1186	100	270	100	100	3.58e-198	539
PV_ATCC8482_01233	435590.BVU_1187	100	249	100	100	8.41e-182	496
PV_ATCC8482_01234	435590.BVU_1188	100	130	100	100	1.82e-86	245
PV_ATCC8482_01235	435590.BVU_1189	100	73	100	100	1.05e-54	160
PV_ATCC8482_01236	435590.BVU_1190	100	209	100	100	2.86e-160	438
PV_ATCC8482_01237	435590.BVU_1191	100	430	100	100	1.05e-319	860
PV_ATCC8482_01238	435590.BVU_1192	100	1084	100	100	0.0	2065
PV_ATCC8482_01240	435590.BVU_1194	100	168	100	100	7.33e-127	350
PV_ATCC8482_01241	435590.BVU_1195	100	870	100	100	0.0	1687
PV_ATCC8482_01242	435590.BVU_1196	100	659	100	100	0.0	1368
PV_ATCC8482_01243	435590.BVU_1197	100	195	100	100	3.65e-147	404
PV_ATCC8482_01244	435590.BVU_1198	100	555	100	100	0.0	1020
PV_ATCC8482_01245	435590.BVU_1199	100	552	100	100	0.0	937
PV_ATCC8482_01246	435590.BVU_1200	100	82	100	100	1.64e-53	158
PV_ATCC8482_01247	435590.BVU_1201	100	232	100	100	1.24e-170	466
PV_ATCC8482_01248	435590.BVU_1202	100	218	100	100	1.78e-163	447
PV_ATCC8482_01249	435590.BVU_1203	100	273	100	100	3.91e-208	564
PV_ATCC8482_01250	435590.BVU_1204	100	303	100	100	2.39e-224	608
PV_ATCC8482_01251	435590.BVU_1205	100	367	100	100	4.89e-263	711
PV_ATCC8482_01252	435590.BVU_1206	100	128	100	100	4.17e-91	256
PV_ATCC8482_01254	435590.BVU_1207	100	971	100	100	0.0	1890
PV_ATCC8482_01255	435590.BVU_1208	100	324	100	100	3.64e-225	612
PV_ATCC8482_01256	435590.BVU_1209	100	315	100	100	1.49e-224	609
PV_ATCC8482_01257	435590.BVU_1210	100	106	100	100	8.20e-74	211
PV_ATCC8482_01258	435590.BVU_1211	100	150	100	100	3.09e-108	301
PV_ATCC8482_01259	435590.BVU_1212	100	606	100	100	0.0	1177
PV_ATCC8482_01260	435590.BVU_1213	100	174	100	100	5.51e-125	346
PV_ATCC8482_01261	435590.BVU_1214	100	623	100	100	0.0	1255
PV_ATCC8482_01262	435590.BVU_1215	100	566	100	100	1.06e-250	696
